Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S155715791,Snow Goose,Anser caerulescens,257,1,US-CA,Monterey,L351478,Pacific Grove--El Carmelo Cemetery,36.632002,-121.931607,2023-12-02,01:25 PM,eBird - Casual Observation,,0,,,2,,Juvenile Snow Goose with flock of Canada Geese,Spotted while driving by on Asilomar Ave,611861332 611861333
S208216582,Western/Glaucous-winged Gull,Larus occidentalis/glaucescens,6531,5,US-WA,King,L318691,"Lincoln Park, Seattle",47.5302762,-122.3955921,2025-01-05,03:25 PM,eBird - Traveling Count,52,1,1.561,,1,,,"Chilly, cloudy evening, no rain. Started at the lower parking lot then walked along the shoreline and took the bluff trail back. Lots of people out walking. Also may have seen a flock of ~30 PiSi but they were too far away for me to do anything but guess at ID"
S192313409,Western/Glaucous-winged Gull,Larus occidentalis/glaucescens,6531,2,US-WA,King,L269461,Magnuson Park,47.6815336,-122.2505453,2024-08-19,06:54 PM,eBird - Traveling Count,13,1,.966,,1
S182784561,Western/Glaucous-winged Gull,Larus occidentalis/glaucescens,6531,8,US-WA,King,L467222,Richmond Beach Saltwater Park,47.7635752,-122.3851633,2024-06-20,06:14 PM,eBird - Traveling Count,37,1,.933,,1
S175822515,Western/Glaucous-winged Gull,Larus occidentalis/glaucescens,6531,1,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-05-19,01:58 PM,eBird - Traveling Count,133,1,1.609,,2
S148356069,Western/Glaucous-winged Gull,Larus occidentalis/glaucescens,6531,X,US-WA,Kitsap,L109542,Point No Point,47.9118696,-122.5283182,2023-08-25,09:10 AM,eBird - Traveling Count,240,1,2.414,,1,,,"Walked along the wetland and forest trails, then along the shoreline for half a mile"
S179819359,Western/Glaucous-winged Gull,Larus occidentalis/glaucescens,6531,X,US-WA,Kitsap,L109542,Point No Point,47.9118696,-122.5283182,2024-06-03,12:15 PM,eBird - Traveling Count,155,1,2.414,,2,,,"Cloudy break between stormy weather. Walked out-and back from the overflow parking lot to the point, along the beach, and up the forest trail"
S197183578,Western/Glaucous-winged Gull,Larus occidentalis/glaucescens,6531,X,US-WA,Mason,L36997943,Waterways around Squaxin Island,47.1877751,-122.908787,2024-09-29,10:00 AM,eBird - Casual Observation,,0,,,1,,,Birds seen while kayaking from Boston Harbor around Squaxin Island
S202214875,Western/Glaucous-winged Gull,Larus occidentalis/glaucescens,6531,X,US-WA,Mason,L36997943,Waterways around Squaxin Island,47.1877751,-122.908787,2024-11-10,02:00 PM,eBird - Casual Observation,,0,,,1,,,Kayaking from Boston Harbor to Squaxin Island and back
S206351462,Western/Glaucous-winged Gull,Larus occidentalis/glaucescens,6531,2,US-WA,Thurston,L282253,Billy Frank Jr. Nisqually NWR,47.0812514,-122.7180576,2024-12-23,10:22 AM,eBird - Traveling Count,197,1,5.456,,3,,,"Clear sunny morning gave way to chilly clouds, but no rain. Saw 3 deer. Also sea lion and harbor seal on the river eating salmon."
S210093692,Western/Glaucous-winged Gull,Larus occidentalis/glaucescens,6531,2,US-WA,Thurston,L282253,Billy Frank Jr. Nisqually NWR,47.0812514,-122.7180576,2025-01-08,09:29 AM,eBird - Traveling Count,138,1,3.219,,40,,,"Wednesday Walk.  Cloudy in the morning, sunny in the afternoon. Temperatures in the 40’s degrees Fahrenheit. A High 14’9” Tide at 11:40am. Mammals seen Eastern Cotton-tailed Rabbit, Columbian Black-tailed Deer, Eastern Gray Squirrel, Harbor Seal, California Sea Lion, River Otter and Little Brown Bat (5 seen)."
S62787249,Western/Glaucous-winged Gull,Larus occidentalis/glaucescens,6531,1,US-WA,Thurston,L901766,Billy Frank Jr. Nisqually NWR--Twin Barns Loop,47.0780133,-122.7119207,2019-12-30,12:04 PM,eBird - Traveling Count,156,1,3.798,,2
S191494324,Western/Glaucous-winged Gull,Larus occidentalis/glaucescens,6531,14,US-WA,Thurston,L5099185,Boston Harbor Marina,47.1401829,-122.9052112,2024-08-14,07:53 PM,eBird - Traveling Count,23,1,.499,,2,,,Sunset walk along the marina boardwalk. Many seals.
S205567291,Western/Glaucous-winged Gull,Larus occidentalis/glaucescens,6531,5,US-WA,Thurston,L6575676,Olympia - Haggen Foods Old Landfill,47.0345547,-122.9411896,2024-12-15,07:45 AM,eBird - Traveling Count,36,1,.708,,4
S62683724,Western/Glaucous-winged Gull,Larus occidentalis/glaucescens,6531,X,US-WA,Thurston,L2403871,Olympia--Percival Landing Park,47.0470904,-122.9043639,2019-12-27,02:30 PM,eBird - Traveling Count,90,1,3.219,,1,,,Kayaked from Percival's Landing to the log booms next to Tugboat Annie's and back.
S209084048,Western/Glaucous-winged Gull,Larus occidentalis/glaucescens,6531,2,US-WA,Thurston,L842108,Priest Point Park,47.073337,-122.9005337,2025-01-12,12:00 PM,eBird - Stationary Count,10,1,,,2,,,Point count from the madrone overlook with a view of Puget Sound
S206951690,Western/Glaucous-winged Gull,Larus occidentalis/glaucescens,6531,1,US-WA,Thurston,L2713626,Tumwater Falls Park,47.0152586,-122.904439,2024-12-28,12:22 PM,eBird - Traveling Count,42,1,1.368,,1,,,"Rainy morning. Lots of water in the falls, so impossible to hear any songbirds."
S147963880,Western/Glaucous-winged Gull,Larus occidentalis/glaucescens,6531,X,US-WA,Thurston,L553866,Woodard Bay Preserve,47.1329872,-122.8453445,2023-08-23,09:15 AM,eBird - Traveling Count,120,1,3.219,,1,,,Kayaking from the parking lot around the point past the end of the old pier; then kayaking up Woodard Creek,615190911
S167109786,gull sp.,Larinae sp.,6548,X,US-TX,El Paso,L129066,Rio Bosque Park (FWTX 11),31.6408997,-106.3099976,2024-03-27,10:15 AM,eBird - Traveling Count,101,1,2.414,,2,,,Wetland Loop Trail
S180012815,gull sp.,Larinae sp.,6548,1,US-WA,King,L32992728,"26th St, Fremont",47.6537955,-122.3555312,2024-06-07,06:09 PM,eBird - Traveling Count,11,1,.805,,1,,,Walk down the street. Lots of ambient noise.
S207582663,gull sp.,Larinae sp.,6548,30,US-WA,King,L298030,Carkeek Park,47.7126411,-122.377647,2025-01-01,03:59 PM,eBird - Traveling Count,33,1,.306,,3,,,Cold clear evening. Lots of people out and about for the new year!
S190114048,gull sp.,Larinae sp.,6548,3,US-WA,King,L35451771,Cascade P-Patch,47.6210889,-122.3322296,2024-08-03,06:04 PM,eBird - Traveling Count,14,1,.676,,1,,,Also saw four rats
S176629736,gull sp.,Larinae sp.,6548,3,US-WA,King,L1924233,Discovery Park--South Meadow,47.655213,-122.4141312,2024-05-23,08:09 AM,eBird - Traveling Count,204,1,4.397,,2
S186877091,gull sp.,Larinae sp.,6548,10,US-WA,King,L208659,Hiram M. Chittenden Ballard Locks,47.6653579,-122.3974647,2024-07-13,06:42 PM,eBird - Traveling Count,10,1,.322,,1,,,Quick walk with Nita and Brady
S208216582,gull sp.,Larinae sp.,6548,4,US-WA,King,L318691,"Lincoln Park, Seattle",47.5302762,-122.3955921,2025-01-05,03:25 PM,eBird - Traveling Count,52,1,1.561,,1,,,"Chilly, cloudy evening, no rain. Started at the lower parking lot then walked along the shoreline and took the bluff trail back. Lots of people out walking. Also may have seen a flock of ~30 PiSi but they were too far away for me to do anything but guess at ID"
S193793954,gull sp.,Larinae sp.,6548,1,US-WA,King,L269461,Magnuson Park,47.6815336,-122.2505453,2024-09-02,06:59 PM,eBird - Traveling Count,24,1,1.223,,1
S194810914,gull sp.,Larinae sp.,6548,1,US-WA,King,L269461,Magnuson Park,47.6815336,-122.2505453,2024-09-11,06:36 PM,eBird - Traveling Count,22,1,1.175,,1,,,Checked in on the PbGr nest...it's still there but I didn't see the grebe and couldn't see any eggs. Looked around the ponds nearby but couldn't find any grebes. I hope the family is okay!
S195634608,gull sp.,Larinae sp.,6548,1,US-WA,King,L269461,Magnuson Park,47.6815336,-122.2505453,2024-09-18,06:46 PM,eBird - Traveling Count,20,1,1.046,,1,,,Couldn't find the grebe again :( the nest is still intact but no sign of eggs or babies
S175498958,gull sp.,Larinae sp.,6548,3,US-WA,King,L31866028,Plant and Tool Storage,47.7021455,-122.3138066,2024-05-18,08:21 PM,eBird - Traveling Count,13,1,.628,,1
S176078109,gull sp.,Larinae sp.,6548,1,US-WA,King,L31866028,Plant and Tool Storage,47.7021455,-122.3138066,2024-05-20,08:20 PM,eBird - Traveling Count,13,1,.628,,1
S189490463,gull sp.,Larinae sp.,6548,1,US-WA,King,L31866028,Plant and Tool Storage,47.7021455,-122.3138066,2024-07-29,08:15 PM,eBird - Traveling Count,10,1,.612,,1,,,"Cloudy and threatening to drizzle, but warm. Very quiet"
S192987750,gull sp.,Larinae sp.,6548,1,US-WA,King,L31866028,Plant and Tool Storage,47.7021455,-122.3138066,2024-08-27,12:04 PM,eBird - Traveling Count,16,1,.95,,1,,HO,Walked down 102nd and 103rd from 15th to 5th
S207908436,gull sp.,Larinae sp.,6548,7,US-WA,King,L31866028,Plant and Tool Storage,47.7021455,-122.3138066,2025-01-03,03:25 PM,eBird - Traveling Count,27,1,1.11,,1,,,Cold afternoon after a rainy morning. Busy feeders
S208050969,gull sp.,Larinae sp.,6548,1,US-WA,King,L31866028,Plant and Tool Storage,47.7021455,-122.3138066,2025-01-04,03:06 PM,eBird - Traveling Count,26,1,1.223,,1,,HO,"Constant light rain, but lots of activity at the feeders"
S182784561,gull sp.,Larinae sp.,6548,10,US-WA,King,L467222,Richmond Beach Saltwater Park,47.7635752,-122.3851633,2024-06-20,06:14 PM,eBird - Traveling Count,37,1,.933,,1
S194587172,gull sp.,Larinae sp.,6548,3,US-WA,King,L195645,Seward Park,47.5538089,-122.2501301,2024-09-09,04:12 PM,eBird - Traveling Count,28,1,.966,,1,,,Walk with Caroline and Mike!
S189311097,gull sp.,Larinae sp.,6548,1,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-07-28,11:06 AM,eBird - Traveling Count,89,1,2.591,,1,,,Overcast and a bit windy
S158928891,gull sp.,Larinae sp.,6548,X,US-CA,Los Angeles,L1761358,Westchester Park,33.9580554,-118.4155764,2024-01-13,04:53 PM,eBird - Traveling Count,7,1,.322,,1,,,Quick bird walk after a rugby game
S168462856,gull sp.,Larinae sp.,6548,1,US-CA,Los Angeles,L1761358,Westchester Park,33.9580554,-118.4155764,2024-04-13,02:26 PM,eBird - Traveling Count,10,1,.66,,1,,,Blustery and threatening to rain
S167087734,gull sp.,Larinae sp.,6548,X,US-CA,Riverside,L658353,Salton Sea SRA--Headquarters and Campground,33.5033635,-115.9148812,2024-03-22,03:57 PM,eBird - Traveling Count,97,1,1.609,,2,,,Visitor center --&gt; shoreline --&gt; west side of Varner Harbor
S154695858,gull sp.,Larinae sp.,6548,X,US-CA,Santa Barbara,L12292186,7402 - 7418 Hollister Ave (Tech Park),34.4303818,-119.8908561,2023-11-18,08:19 AM,eBird - Traveling Count,84,1,.805,,2,,,Walk with Ava
S137436484,gull sp.,Larinae sp.,6548,3,US-CA,Santa Barbara,L272840,Andree Clark Bird Refuge,34.4215353,-119.6572856,2023-05-13,09:35 AM,eBird - Stationary Count,9,1,,,1,,,Point count at the parking lot
S137482122,gull sp.,Larinae sp.,6548,X,US-CA,Santa Barbara,L272840,Andree Clark Bird Refuge,34.4215353,-119.6572856,2023-05-13,09:50 AM,eBird - Traveling Count,110,1,.805,,6,,,"Bird walk with Ava, Caroline, Christie, Jessie, & Dee"
S161594767,gull sp.,Larinae sp.,6548,1,US-CA,Santa Barbara,L3247677,Anisq'Oyo' Park,34.4122741,-119.8563478,2024-02-15,01:25 PM,eBird - Traveling Count,11,1,.188,,1
S168978394,gull sp.,Larinae sp.,6548,3,US-CA,Santa Barbara,L297688,Chase Palm Park,34.4154287,-119.6832574,2024-04-16,06:28 PM,eBird - Traveling Count,10,1,.628,,2
S169242009,gull sp.,Larinae sp.,6548,2,US-CA,Santa Barbara,L297688,Chase Palm Park,34.4154287,-119.6832574,2024-04-18,06:02 PM,eBird - Traveling Count,10,1,.515,,1
S159303942,gull sp.,Larinae sp.,6548,X,US-CA,Santa Barbara,L16871073,"Coal Oil Point Reserve (if possible, use more specific hotspot)",34.4151882,-119.8799569,2024-01-19,11:20 AM,eBird - Traveling Count,57,1,.966,,2,,,Walked the pond trail from the road to Dune Swale Pond
S160683634,gull sp.,Larinae sp.,6548,X,US-CA,Santa Barbara,L2135075,Coal Oil Point Reserve--Dune Pond,34.4136777,-119.881839,2024-02-04,05:36 PM,eBird - Traveling Count,24,1,1.287,,1,,,"Walked the pond trail one-way, northward"
S160683534,gull sp.,Larinae sp.,6548,X,US-CA,Santa Barbara,L422817,"Coal Oil Point, Devereux Beach, Sands Beach, and bluff trails",34.4071359,-119.8783064,2024-02-04,05:14 PM,eBird - Traveling Count,22,1,1.609,,1,,,Walked along the Snowy Plover habitat; light rain
S160943390,gull sp.,Larinae sp.,6548,X,US-CA,Santa Barbara,L29118865,Devereux Slough overlook,34.4118358,-119.8768234,2024-02-07,05:25 PM,eBird - Stationary Count,20,1,,,1,,,Point count from the pullout overlooking the slough. Became increasingly stormy...culminating in a eucalyptus tree falling over and a few lightning strikes
S160760769,gull sp.,Larinae sp.,6548,1,US-CA,Santa Barbara,L29118849,Devereux lagoon overlook,34.4133223,-119.8751186,2024-02-05,05:10 PM,eBird - Stationary Count,10,1,,,1,,,Point count from the pullout on Slough Rd
S165075927,gull sp.,Larinae sp.,6548,2,US-CA,Santa Barbara,L450184,East Beach,34.4158318,-119.6733427,2024-03-16,03:02 PM,eBird - Traveling Count,13,1,.644,,1
S164583203,gull sp.,Larinae sp.,6548,1,US-CA,Santa Barbara,L358376,Elings Park,34.4098484,-119.7349691,2024-03-12,06:59 PM,eBird - Traveling Count,13,1,.595,,1,,Heard only
S149218193,gull sp.,Larinae sp.,6548,10,US-CA,Santa Barbara,L742496,Ellwood Mesa Open Space,34.4216023,-119.8887134,2023-09-07,01:52 PM,eBird - Traveling Count,78,1,3.315,,1
S157046738,gull sp.,Larinae sp.,6548,X,US-CA,Santa Barbara,L1417588,Evergreen Open Space,34.4379162,-119.8909131,2023-12-24,09:40 AM,eBird - Traveling Count,45,1,.805,,1
S162395135,gull sp.,Larinae sp.,6548,X,US-CA,Santa Barbara,L337032,Goleta Slough Ecological Reserve--Area K,34.42119,-119.84824,2024-02-20,10:58 AM,eBird - Traveling Count,51,1,.161,,2,,,Overlooked the slough from Mesa Rd
S157819879,gull sp.,Larinae sp.,6548,X,US-CA,Santa Barbara,L2802647,Santa Barbara Shores County Park,34.4218678,-119.8967171,2024-01-01,04:10 PM,eBird - Traveling Count,60,1,1.609,,2,,,Walked one-way from Coronado Dr --&gt; Santa Barbara Shores trail --&gt; west along the beach --&gt; edge of the golf course
S161058363,gull sp.,Larinae sp.,6548,1,US-CA,Santa Barbara,L27986966,Saratoga Ct,34.4292759,-119.889995,2024-02-09,04:56 PM,eBird - Traveling Count,15,1,.547,,1
S161449336,gull sp.,Larinae sp.,6548,2,US-CA,Santa Barbara,L27986966,Saratoga Ct,34.4292759,-119.889995,2024-02-13,05:08 PM,eBird - Traveling Count,17,1,.451,,1
S171045531,gull sp.,Larinae sp.,6548,3,US-CA,Santa Barbara,L27986966,Saratoga Ct,34.4292759,-119.889995,2024-04-29,04:16 PM,eBird - Traveling Count,10,1,.499,,1
S159304201,gull sp.,Larinae sp.,6548,X,US-CA,Santa Barbara,L820867,UCSB North Campus Open Space (formerly Ocean Meadows Golf Course),34.4198459,-119.8792197,2024-01-19,12:17 PM,eBird - Traveling Count,22,1,1.127,,2,,,Walked one-way from the entrance of the pond trail to Whittier Dr
S160683383,gull sp.,Larinae sp.,6548,165,US-CA,Santa Barbara,L820867,UCSB North Campus Open Space (formerly Ocean Meadows Golf Course),34.4198459,-119.8792197,2024-02-04,03:47 PM,eBird - Traveling Count,58,1,2.414,,1,,Flyover,"Stormy weather--rainy and windy. Walked one-way from the NCOS parking lot to the Dev slough trailhead, then looped around to the Dev creek crossing (which was flooded)"
S160824839,gull sp.,Larinae sp.,6548,1,US-CA,Santa Barbara,L820867,UCSB North Campus Open Space (formerly Ocean Meadows Golf Course),34.4198459,-119.8792197,2024-02-06,03:33 PM,eBird - Traveling Count,15,1,.563,,1,,,Count was interrupted by someone who decided to attract all of the crows in the area by feeding them
S160943668,gull sp.,Larinae sp.,6548,11,US-CA,Santa Barbara,L820867,UCSB North Campus Open Space (formerly Ocean Meadows Golf Course),34.4198459,-119.8792197,2024-02-07,05:06 PM,eBird - Traveling Count,14,1,.805,,1,,,Walked a short loop from the parking lot around Dillings bridge. Very rainy and windy.
S160940582,gull sp.,Larinae sp.,6548,6,US-CA,Santa Barbara,L820867,UCSB North Campus Open Space (formerly Ocean Meadows Golf Course),34.4198459,-119.8792197,2024-02-08,08:35 AM,eBird - Traveling Count,28,1,.869,,2,,,Quick loop from the parking lot around Dillings bridge
S160951696,gull sp.,Larinae sp.,6548,2,US-CA,Santa Barbara,L820867,UCSB North Campus Open Space (formerly Ocean Meadows Golf Course),34.4198459,-119.8792197,2024-02-08,11:07 AM,eBird - Traveling Count,30,1,1.4,,1,,Flyover
S160961580,gull sp.,Larinae sp.,6548,3,US-CA,Santa Barbara,L820867,UCSB North Campus Open Space (formerly Ocean Meadows Golf Course),34.4198459,-119.8792197,2024-02-08,01:11 PM,eBird - Traveling Count,26,1,.933,,1
S161511006,gull sp.,Larinae sp.,6548,1,US-CA,Santa Barbara,L820867,UCSB North Campus Open Space (formerly Ocean Meadows Golf Course),34.4198459,-119.8792197,2024-02-14,01:04 PM,eBird - Traveling Count,18,1,.402,,1
S162508598,gull sp.,Larinae sp.,6548,43,US-CA,Santa Barbara,L820867,UCSB North Campus Open Space (formerly Ocean Meadows Golf Course),34.4198459,-119.8792197,2024-02-21,05:00 PM,eBird - Traveling Count,28,1,1.046,,1
S154730937,gull sp.,Larinae sp.,6548,X,US-CA,Santa Barbara,L17451470,UCSB--Manzanita Village,34.4089532,-119.8527709,2023-11-18,10:24 AM,eBird - Traveling Count,20,1,.805,,2,,,Walking from IV to the lagoon
S154730988,gull sp.,Larinae sp.,6548,X,US-CA,Santa Barbara,L17451470,UCSB--Manzanita Village,34.4089532,-119.8527709,2023-11-18,12:27 PM,eBird - Traveling Count,24,1,.805,,2,,,Walking from the lagoon to IV
S174538164,gull sp.,Larinae sp.,6548,X,US-CA,Santa Barbara,L17451470,UCSB--Manzanita Village,34.4089532,-119.8527709,2024-05-01,08:24 AM,eBird - Traveling Count,12,1,.483,,2,,,Walked along the path just south of the housing
S206351462,gull sp.,Larinae sp.,6548,20,US-WA,Thurston,L282253,Billy Frank Jr. Nisqually NWR,47.0812514,-122.7180576,2024-12-23,10:22 AM,eBird - Traveling Count,197,1,5.456,,3,,Too far away for my pitiful gull identification skills,"Clear sunny morning gave way to chilly clouds, but no rain. Saw 3 deer. Also sea lion and harbor seal on the river eating salmon."
S210093692,gull sp.,Larinae sp.,6548,200,US-WA,Thurston,L282253,Billy Frank Jr. Nisqually NWR,47.0812514,-122.7180576,2025-01-08,09:29 AM,eBird - Traveling Count,138,1,3.219,,40,,,"Wednesday Walk.  Cloudy in the morning, sunny in the afternoon. Temperatures in the 40’s degrees Fahrenheit. A High 14’9” Tide at 11:40am. Mammals seen Eastern Cotton-tailed Rabbit, Columbian Black-tailed Deer, Eastern Gray Squirrel, Harbor Seal, California Sea Lion, River Otter and Little Brown Bat (5 seen)."
S187807921,gull sp.,Larinae sp.,6548,3,US-WA,Thurston,L31494459,Fort of the Palm Tree,47.0185755,-122.8754907,2024-07-19,08:49 PM,eBird - Traveling Count,17,1,.901,,1,,,"Quiet evening (well, quiet except for the towhees)"
S209816867,gull sp.,Larinae sp.,6548,20,US-WA,Thurston,L1796157,Olympia--Capitol Lake North Pool,47.0400325,-122.9092042,2025-01-18,03:09 PM,eBird - Traveling Count,14,1,.418,,2,,,Birding after the People's March
S206353374,gull sp.,Larinae sp.,6548,X,US-WA,Thurston,L2420419,Olympia--South Capitol Lake trail,47.0253378,-122.9101618,2024-12-22,01:24 PM,eBird - Stationary Count,42,1,,,1,,,"Wet day, but no rain during observation. Tons and tons of waterfowl milling about...I don't trust my counts for most spp"
S206951690,gull sp.,Larinae sp.,6548,8,US-WA,Thurston,L2713626,Tumwater Falls Park,47.0152586,-122.904439,2024-12-28,12:22 PM,eBird - Traveling Count,42,1,1.368,,1,,,"Rainy morning. Lots of water in the falls, so impossible to hear any songbirds."
S156321645,gull sp.,Larinae sp.,6548,X,US-CA,Ventura,L351584,Ventura Settling Ponds,34.2381312,-119.2615056,2023-12-14,08:40 AM,eBird - Traveling Count,105,1,1.207,,2,,,Walked a loop around Snoopy Pond
S156322402,gull sp.,Larinae sp.,6548,X,US-CA,Ventura,L351584,Ventura Settling Ponds,34.2381312,-119.2615056,2023-12-14,10:37 AM,eBird - Traveling Count,29,1,.644,,2,,,Walked one-way from Angler Ct along Bone Pond to the beach
S179817874,Caspian Tern,Hydroprogne caspia,6644,1,US-WA,Clallam,L29690471,Dungeness NWR,48.1463111,-123.1865094,2024-06-03,04:30 PM,eBird - Traveling Count,88,1,2.414,,2,,,"Overcast break from the rain. Walked from the parking lot, along the spit to the upright log at 0.5 mi and back"
S73089139,Caspian Tern,Hydroprogne caspia,6644,X,US-CA,Humboldt,L1580231,King Range NCA--Lost Coast Trail-Mattole River to Punta Gorda,40.2733242,-124.3622374,2020-08-28,08:00 AM,eBird - Traveling Count,600,0,12.875,,2,,,Species list for Lost Coast Trail backpacking trip day 1
S189311097,Caspian Tern,Hydroprogne caspia,6644,1,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-07-28,11:06 AM,eBird - Traveling Count,89,1,2.591,,1,,,Overcast and a bit windy
S148356069,Caspian Tern,Hydroprogne caspia,6644,X,US-WA,Kitsap,L109542,Point No Point,47.9118696,-122.5283182,2023-08-25,09:10 AM,eBird - Traveling Count,240,1,2.414,,1,,,"Walked along the wetland and forest trails, then along the shoreline for half a mile"
S179819359,Caspian Tern,Hydroprogne caspia,6644,3,US-WA,Kitsap,L109542,Point No Point,47.9118696,-122.5283182,2024-06-03,12:15 PM,eBird - Traveling Count,155,1,2.414,,2,,,"Cloudy break between stormy weather. Walked out-and back from the overflow parking lot to the point, along the beach, and up the forest trail",620119801 620119802 620119803
S163916210,Caspian Tern,Hydroprogne caspia,6644,X,US-CA,Orange,L1165694,Bolsa Chica--walkbridge/inner bay,33.6965128,-118.0451372,2024-03-04,04:40 PM,eBird - Traveling Count,62,1,.805,,1,,,Walked out-and-back from the parking lot past the scenic overlook
S148355028,Caspian Tern,Hydroprogne caspia,6644,X,US-CA,Santa Barbara,L16871073,"Coal Oil Point Reserve (if possible, use more specific hotspot)",34.4151882,-119.8799569,2017-10-31,09:00 AM,eBird - Traveling Count,150,1,2.414,,12,,,EEMB 113L field trip
S148354828,Forster's Tern,Sterna forsteri,6657,X,US-CA,Santa Barbara,L16871073,"Coal Oil Point Reserve (if possible, use more specific hotspot)",34.4151882,-119.8799569,2017-11-28,08:30 AM,eBird - Traveling Count,210,1,4.023,,11,,,EEMB 113L field trip
S148354976,Forster's Tern,Sterna forsteri,6657,X,US-CA,Santa Barbara,L375164,Goleta Beach County Park (including east end of Goleta Slough),34.4171771,-119.829812,2017-11-07,08:30 AM,eBird - Traveling Count,180,1,2.414,,12,,,EEMB 113L species list
S151768097,Forster's Tern,Sterna forsteri,6657,X,US-CA,Santa Barbara,L1072372,UCSB--Campus Lagoon,34.4076516,-119.845165,2023-10-08,09:08 AM,eBird - Traveling Count,107,1,1.127,,8,,,Bird walk with the Goleta Coast Audubon Society (northwest cadre); traveled one direction from the lagoon pier to Campus Point beach
S157122326,Forster's Tern,Sterna forsteri,6657,X,US-CA,Santa Barbara,L1072372,UCSB--Campus Lagoon,34.4076516,-119.845165,2023-12-25,11:36 AM,eBird - Traveling Count,123,1,3.219,,2,,,"Walked the entire circumference of the lagoon, plus the open space S of Manzanita Village"
S158532413,Forster's Tern,Sterna forsteri,6657,X,US-CA,Santa Barbara,L1072372,UCSB--Campus Lagoon,34.4076516,-119.845165,2024-01-09,11:03 AM,eBird - Traveling Count,103,1,.805,,1,,,Walked back and forth along the north side of the lagoon
S158540719,Forster's Tern,Sterna forsteri,6657,X,US-CA,Santa Barbara,L1072372,UCSB--Campus Lagoon,34.4076516,-119.845165,2024-01-09,02:07 PM,eBird - Traveling Count,50,1,.805,,2,,,Walked back-and-forth along the north side of the lagoon
S160090769,Forster's Tern,Sterna forsteri,6657,X,US-CA,Santa Barbara,L1072372,UCSB--Campus Lagoon,34.4076516,-119.845165,2024-01-25,10:10 AM,eBird - Traveling Count,142,1,2.414,,2,,,Walked a loop around the entire lagoon
S161581847,Forster's Tern,Sterna forsteri,6657,1,US-CA,Santa Barbara,L1072372,UCSB--Campus Lagoon,34.4076516,-119.845165,2024-02-15,11:08 AM,eBird - Stationary Count,8,1,,,1
S159662687,Forster's Tern,Sterna forsteri,6657,X,US-CA,Santa Barbara,L392613,UCSB--Campus Point,34.404856,-119.8440063,2024-01-23,01:56 PM,eBird - Traveling Count,21,1,.322,,1
S148355199,Forster's Tern,Sterna forsteri,6657,X,US-CA,Santa Barbara,L654260,UCSB--campus,34.4148759,-119.8450041,2017-10-03,08:15 AM,eBird - Traveling Count,210,1,4.023,,12,,,EEMB 113L field trip
S135019627,Common Tern,Sterna hirundo,6674,X,FR-PAC,Bouches-du-Rhône,L1067998,Camargue--Parc ornithologique du Pont de Gau,43.4889737,4.4041711,2022-08-20,10:15 AM,eBird - Traveling Count,270,1,6.437,,1
S151362367,Elegant Tern,Thalasseus elegans,6706,X,US-CA,Santa Barbara,L375164,Goleta Beach County Park (including east end of Goleta Slough),34.4171771,-119.829812,2023-10-03,09:40 AM,eBird - Traveling Count,85,1,.644,,2
S158407748,Royal Tern,Thalasseus maximus,6714,X,US-CA,Santa Barbara,L375164,Goleta Beach County Park (including east end of Goleta Slough),34.4171771,-119.829812,2024-01-07,01:04 PM,eBird - Traveling Count,63,1,.805,,3,,,"Beach walk with Mom & Dad; looped around the eastern end of the park, including beach and slough",613245623
S159401014,Royal Tern,Thalasseus maximus,6714,X,US-CA,Santa Barbara,L375164,Goleta Beach County Park (including east end of Goleta Slough),34.4171771,-119.829812,2024-01-20,10:08 AM,eBird - Traveling Count,56,1,.805,,3,,,Birthday birding with Ava and Jessie
S159662687,Royal Tern,Thalasseus maximus,6714,X,US-CA,Santa Barbara,L392613,UCSB--Campus Point,34.404856,-119.8440063,2024-01-23,01:56 PM,eBird - Traveling Count,21,1,.322,,1
S174529925,Royal Tern,Thalasseus maximus,6714,3,US-CA,Ventura,L3268510,Surfer's Knoll,34.2399779,-119.2660734,2024-04-23,04:55 PM,eBird - Traveling Count,57,1,.805,,1
S169704444,Elegant/Royal Tern,Thalasseus elegans/maximus,6715,66,US-CA,Santa Barbara,L5805988,Carpinteria Creek Estuary,34.3907409,-119.5198238,2024-04-21,01:49 PM,eBird - Traveling Count,28,1,.306,,1,,Sitting in a group by the estuary. Counted individually,,617833490 617833491 617833492
S168829125,Elegant/Royal Tern,Thalasseus elegans/maximus,6715,X,US-CA,Santa Barbara,L422817,"Coal Oil Point, Devereux Beach, Sands Beach, and bluff trails",34.4071359,-119.8783064,2024-04-14,03:18 PM,eBird - Traveling Count,105,1,1.609,,4,,,Walked from IV to the SnPl habitat and back,617445266 617445267 617445268
